id,active_time,journey_no,flight_code
2395715,1.53305641971e+12,3U8912,CSC8912
2396177,1.53305695737e+12,MU5417,CES5417
2395874,1.53305697722e+12,CA4278,CCA4278
2396301,1.53305889435e+12,EU2224,UEA2224
2396096,1.53305747957e+12,ZH9411,CSZ9411
2395022,1.53305752685e+12,EU2238,UEA2238
2395325,1.53305800471e+12,MU2490,CES2490
2395788,1.53305840314e+12,EU2258,UEA2258
2343300,1.53305886534e+12,3U8906,3U8906
2396109,1.53305937252e+12,3U8892,3U8892
2395885,1.53305940062e+12,MF8489,CXA8489
2395733,1.53305986985e+12,CA4536,CA4536
2394402,1.53305993418e+12,CA4536,CA4536
2394805,1.53306070273e+12,3U8372,CSC8372
2396198,1.53306074530e+12,CA4534,CCA4534
2384559,1.53306098211e+12,3U8934,CSC8934
2395714,1.53306224845e+12,KY8267,KNA8267
2396250,1.53306226081e+12,KY8267,KNA8267
2396101,1.53306245019e+12,EU2240,UEA2240
2393186,1.53306410931e+12,GJ8685,CDC8685
2396308,1.53306437806e+12,3U8714,CSC8714
2384999,1.53309121465e+12,CA4418,CA4418
2396539,1.53309233807e+12,MF8435,CXA8435
2396524,1.53309244403e+12,3U8315,CSC8315
2396577,1.53309298341e+12,CZ6673,CSN6673
2396571,1.53309349555e+12,CA1947,CA1947
2368084,1.53309548976e+12,3U1017,
2389732,1.53309773906e+12,CA4590,CCA4590
2396834,1.53310035204e+12,CZ3437,CSN3437
2390748,1.53310054028e+12,CZ6439,CSN6439
2376142,1.53310242449e+12,TV9806,TBA9806
2391564,1.53310773012e+12,3U8870,3U8870
2396494,1.53310695696e+12,MU2436,CES2436
2397129,1.53310863004e+12,3U8628,3U8628
2397525,1.53310813406e+12,HU7085,CHH7085
2397177,1.53311056344e+12,JD5505,CBJ5505
2396990,1.53310927856e+12,MU2219,CES2219
2387120,1.53311184985e+12,CA4178,CA4178
2382567,1.5331131593e+12,CA4530,CCA4530
2397395,1.53311632254e+12,TV9866,TBA9866
2397550,1.53311835428e+12,MU9403,CES9403
2395964,1.53311876954e+12,HU7731,CHH7731
2393193,1.533119023e+12,EU8878,
2388325,1.53312069269e+12,CA4464,CCA4464
2397179,1.53312148546e+12,MF8451,CXA8451
2397500,1.53312152012e+12,HU7351,CHH7351
2394013,1.53312535007e+12,3U8858,3U8858
2397302,1.53312627131e+12,CA4404,CA4404
2397826,1.53312482514e+12,TV9882,TBA9882
2398063,1.53312805415e+12,CZ3241,CSN3241
2396697,1.53312721818e+12,CZ6135,CSN6135
2397907,1.53312762569e+12,CZ3241,CSN3241
2397635,1.53312765296e+12,CZ3483,CSN3483
2392515,1.53313231018e+12,DR6542,RLH6542
2349709,1.53313359470e+12,ZH9409,CSZ9409
2398220,1.53313364224e+12,3U8966,3U8966
2384983,1.53313383492e+12,3U8966,3U8966
2396112,1.533133875e+12,3U8966,3U8966
2393071,1.53313398820e+12,3U8966,3U8966
2398191,1.53313468983e+12,GS7887,GCR7887
2367155,1.5331354862e+12,CA428,CA428
2396966,1.53313548827e+12,GS7887,GCR7887
2397854,1.53313584826e+12,CZ6409,CSN6409
2395060,1.53313656406e+12,TV9854,TBA9854
2398783,1.53313727764e+12,TV9848,TBA9848
2391982,1.53313803333e+12,MU9749,CES9749
2397155,1.53313827322e+12,HX452,CRK452
2397829,1.533138932e+12,MU5388,CES5388
2398379,1.53313912175e+12,CA4384,CCA4384
2397478,1.53313983865e+12,ZH9443,CSZ9443
2389031,1.53313990822e+12,ZH9443,CSZ9443
2396213,1.53314006347e+12,EU2238,UEA2238
2397261,1.53314013107e+12,EU2724,UEA2724
2398218,1.53314025903e+12,ZH9443,CSZ9443
2396464,1.53314061352e+12,EU2238,UEA2238
2398173,1.53314069781e+12,CZ6119,CSN6119
2391954,1.53314152236e+12,3U8752,CSC8752
2398475,1.53314195092e+12,MU2856,CES2856
2394987,1.53314201544e+12,CA4536,CA4536
2396527,1.53314217862e+12,TV9906,TBA9906
2398126,1.53314329008e+12,EU2246,UEA2246
2395782,1.53314347142e+12,CA4154,CA4154
2396593,1.53314350494e+12,3U8174,CSC8174
2397934,1.53314379345e+12,HU7347,CHH7347
2396424,1.53314384774e+12,EU6662,UEA6662
2393605,1.53314556839e+12,ZH9490,CSZ9490
2397529,1.5331457593e+12,CA4438,CCA4438
2397653,1.53314645493e+12,ZH9490,CSZ9490
2392742,1.53314707622e+12,EU2734,UEA2734
2398817,1.53314712612e+12,EU2258,UEA2258
2394488,1.53314727487e+12,EU2258,UEA2258
2365968,1.53317378001e+12,TV9881,TBA9881
2399387,1.53317709729e+12,KN5215,CUA5215
2399016,1.53317955815e+12,HO1269,DKH1269
2397392,1.53317840211e+12,CA1427,CA1427
2399127,1.53318076283e+12,MU2653,CES2653
2399130,1.53318365846e+12,HO1119,DKH1119
2399720,1.53318529791e+12,CZ6433,CSN6433
2398447,1.53318790919e+12,3U8738,3U8738
2399824,1.53318718012e+12,3U8738,3U8738
2400072,1.53319335799e+12,MU5407,CES5407
2400095,1.53319553178e+12,MU2436,CES2436
2399503,1.5331980046e+12,HU7095,CHH7095
2400030,1.53320566445e+12,HU7731,CHH7731
2399905,1.53320698145e+12,HU7831,CHH7831
2397461,1.53320712513e+12,3U8964,3U8964
2391859,1.53321007349e+12,MU9745,CES9745
2384640,1.53320986267e+12,ZH9484,CSZ9484
2400193,1.53321237508e+12,MU5849,CES5849
2400770,1.53321231417e+12,CA1653,CCA1653
2399769,1.53321240265e+12,CA4404,CA4404
2400375,1.53321470809e+12,3U8888,3U8888
2392047,1.53321372698e+12,CZ6435,CSN6435
2400265,1.53321387568e+12,CA4302,CA4302
2400442,1.53321475373e+12,CA4316,CCA4316
2387895,1.53321491877e+12,BK2779,OKA2779
2394284,1.53321501548e+12,CA4104,CA4104
2400393,1.53321535366e+12,CA4232,CCA4232
2396189,1.53321615038e+12,KN5217,CUA5217
2391747,1.53321683948e+12,8L9630,LKE9630
2390260,1.53321808114e+12,CA404,CA404
2395454,1.53321919193e+12,MU2656,CES2656
2398271,1.53321942744e+12,GS7887,GCR7887
2400427,1.53321977454e+12,GS7887,GCR7887
2396317,1.53322020771e+12,3U8526,CSC8526
2400024,1.53322077513e+12,3U8966,3U8966
2400262,1.53322183549e+12,3U8748,CSC8748
2396570,1.53322421146e+12,EU2274,UEA2274
2394572,1.53322443323e+12,MU9749,CES9749
2399770,1.5332229624e+12,TV9854,TBA9854
2400619,1.53322309811e+12,3U8890,3U8890
2400761,1.53322324007e+12,MU5415,CES5415
2397408,1.53322325466e+12,TV9854,TBA9854
2397409,1.53322326103e+12,TV9854,TBA9854
2397410,1.53322326821e+12,TV9854,TBA9854
2400239,1.53322341738e+12,TV9848,TBA9848
2400739,1.53322633524e+12,MU5280,CES5280
2400702,1.53322493325e+12,TV9830,TBA9830
2396241,1.53322494603e+12,CA4502,CA4502
2399932,1.53322499948e+12,TV9830,TBA9830
2400672,1.53322506217e+12,CA4372,CA4372
2399807,1.5332250957e+12,3U8906,3U8906
2398898,1.53322514485e+12,MU2472,CES2472
2360710,1.53322603885e+12,MU5280,CES5280
2400071,1.53322712374e+12,CA4528,CA4528
2397809,1.53322895921e+12,MU9696,CES9696
2399216,1.5332272899e+12,3U8904,CSC8904
2373951,1.533227304e+12,3U8904,CSC8904
2400743,1.53322832888e+12,3U8234,CSC8234
2401071,1.53322865631e+12,CA4588,CA4588
2398213,1.53323101168e+12,CA4246,CCA4246
2398724,1.53322973181e+12,EU2220,UEA2220
2399142,1.53323044609e+12,ZH4328,CSZ4328
2401184,1.53323046418e+12,EU2246,UEA2246
2400855,1.53323082678e+12,CA4230,CCA4230
2401105,1.53323214335e+12,TV9906,TBA9906
2399060,1.5332321691e+12,CA4532,CA4532
2399876,1.53323260027e+12,3U8668,CSC8668
2399696,1.53323371927e+12,ZH9443,CSZ9443
2401053,1.53323389971e+12,ZH9443,CSZ9443
2399147,1.53323427289e+12,ZH9545,CSZ9545
2400145,1.53323559928e+12,3U8994,CSC8994
2400996,1.53323610732e+12,3U8844,3U8844
2399761,1.53323619229e+12,3U8844,3U8844
2397477,1.53323651566e+12,3U8844,3U8844
2401476,1.53326082228e+12,TV9881,TBA9881
2399039,1.53326145462e+12,CZ3447,CSN3447
2397293,1.53326233568e+12,CA4216,CCA4216
2401459,1.5332637858e+12,JD5161,CBJ5161
2397808,1.53326691312e+12,CA4432,CA4432
2391740,1.53326977158e+12,9C8887,9C8887
2400945,1.53327220289e+12,CA1415,CCA1415
2401352,1.53327304412e+12,CA6502,
2395839,1.53327473061e+12,TV9902,TBA9902
2394041,1.53327603445e+12,3U8738,3U8738
2401262,1.53327741208e+12,3U8652,CSC8652
2401813,1.53327912966e+12,ZH9403,CSZ9403
2400422,1.5332809325e+12,8L9630,LKE9630
2401212,1.5332812392e+12,MU2436,CES2436
2402101,1.53328205756e+12,TV6340,
2402465,1.53328964475e+12,MU7653,CES7653
2402535,1.5332937626e+12,HU7351,CHH7351
2400006,1.53329508987e+12,CA416,CCA416
2402291,1.53329770226e+12,MU5654,CES5654
2401237,1.53329782213e+12,EU2232,UEA2232
2403178,1.53329786033e+12,CZ6135,CSN6135
2401185,1.53329950718e+12,EU2272,UEA2272
2402962,1.53330009362e+12,CZ3427,CSN3427
2401722,1.53330047154e+12,G56523,
2394074,1.53330098797e+12,3U8734,3U8734
2401885,1.5333018072e+12,CZ3441,CSN3441
2402919,1.53330249658e+12,KN5217,CUA5217
2402999,1.53330309903e+12,TV9818,TBA9818
2401373,1.53330371953e+12,CA4314,CA4314
2402128,1.53330617247e+12,GS7887,GCR7887
2385070,1.53330688344e+12,EU2720,UEA2720
2385069,1.53330690356e+12,EU2720,UEA2720
2403583,1.53330711103e+12,TV9854,TBA9854
2402152,1.53330854751e+12,TV9854,TBA9854
2381046,1.53330911228e+12,3U8912,CSC8912
2402778,1.53331040898e+12,CA4106,CA4106
2403727,1.53331082796e+12,EU2230,UEA2230
2403480,1.53331428343e+12,EU2220,UEA2220
2397976,1.53331274732e+12,CA4238,CCA4238
2402707,1.53331277944e+12,3U8970,CSC8970
2403409,1.53331291312e+12,3U8662,CSC8662
2403733,1.53331315086e+12,CA4226,CCA4226
2399537,1.53331369679e+12,ZH9778,CSZ9778
2402749,1.53331387208e+12,HU7347,CHH7347
2363052,1.53331436818e+12,EU2230,UEA2230
2403343,1.53331443942e+12,MU2006,CES2006
2403329,1.53331524241e+12,MU2194,CES2194
2399088,1.53331525338e+12,MU2194,CES2194
2403800,1.53331612696e+12,CA4540,CCA4540
2403338,1.53331619091e+12,CZ6119,CSN6119
2403163,1.53331652228e+12,GJ8908,CDC8908
2403698,1.53331842561e+12,3U8942,CSC8942
2367129,1.53331684205e+12,MU2856,CES2856
2401766,1.53331968689e+12,3U8906,3U8906
2393548,1.53331811334e+12,MU2296,CES2296
2400426,1.53331821619e+12,CA3964,
2403071,1.53331848284e+12,CA4534,CCA4534
2394808,1.5333187047e+12,8L9945,8L9945
2403392,1.53331938873e+12,8L9616,LKE9616
2402651,1.53332042023e+12,3U8994,CSC8994
2403523,1.53332108048e+12,CA4384,CCA4384
2402209,1.53332110484e+12,3U8548,3U8548
2402844,1.53332114586e+12,,
2403410,1.53332140107e+12,3U8548,3U8548
2402149,1.53332163023e+12,EU2246,UEA2246
2403781,1.53332164372e+12,EU2246,UEA2246
2403837,1.53332247664e+12,MU5320,CES5320
2400876,1.53332493200e+12,SL932,TLM932
2403746,1.53332339816e+12,ZH9443,CSZ9443
2403586,1.53332349208e+12,3U8844,3U8844
2403073,1.53332353629e+12,ZH9443,CSZ9443
2400890,1.53332489781e+12,SL932,TLM932
2402050,1.53332491608e+12,SL932,TLM932
2400928,1.53332492575e+12,SL932,TLM932
2375112,1.53334578263e+12,8L9947,LKE9947
2375113,1.53334578948e+12,8L9947,LKE9947
2404069,1.53334597874e+12,8L9947,LKE9947
2381601,1.53334641041e+12,3U8946,CSC8946
2381602,1.53334641787e+12,3U8946,CSC8946
2403887,1.53334846592e+12,CA4216,CCA4216
2402850,1.53334945638e+12,9C8985,9C8985
2404170,1.53334878051e+12,KY8321,KNA8321
2402873,1.53334879902e+12,MU2805,CES2805
2388562,1.53335112375e+12,UQ2515,OCM2515
2404158,1.53335184353e+12,MF8401,CXA8401
2402833,1.5333536799e+12,CA4310,CCA4310
2402013,1.53335232106e+12,CA4432,CA4432
2402862,1.53335303135e+12,CA4508,CA4508
2404271,1.53335605469e+12,CZ3767,CSN3767
2392448,1.53335767162e+12,MU5405,CES5405
2402810,1.53335774394e+12,CA4222,CCA4222
2389701,1.53336045946e+12,CZ6441,CSN6441
2403280,1.53336050264e+12,CZ6441,CSN6441
2402815,1.53336079289e+12,ZH9565,CSZ9565
2388208,1.53336379157e+12,3U8896,3U8896
2402822,1.53336511601e+12,MU5407,CES5407
2402910,1.53336887145e+12,CA1963,CCA1963
2389363,1.53337312442e+12,TV9926,TBA9926
2404548,1.53337314614e+12,TV6340,
2401697,1.53337416094e+12,MU5847,CES5847
2404830,1.53337782583e+12,ZH4318,CSZ4318
2398233,1.53338347892e+12,,
2405174,1.5333853128e+12,SC9804,
2401991,1.5333867665e+12,ZH1653,CSZ1653
2404755,1.53339250974e+12,CA4312,CA4312
2404029,1.53339540565e+12,MU9749,CES9749
2402629,1.53339408316e+12,3U8966,3U8966
2404777,1.5333943021e+12,3U8966,3U8966
2401410,1.53339433234e+12,3U8966,3U8966
2405392,1.53339508604e+12,3U8912,CSC8912
2394578,1.53339523012e+12,3U8912,CSC8912
2405592,1.53339698904e+12,MU5855,CES5855
2393453,1.53339545125e+12,TV9830,TBA9830
2405599,1.53339611135e+12,MU2472,CES2472
2405555,1.53339612201e+12,MU2472,CES2472
2404883,1.53339793839e+12,CZ6455,CSN6455
2405227,1.53339797803e+12,CZ6455,CSN6455
2399691,1.53339894564e+12,3U8986,3U8986
2405507,1.53339910332e+12,CX5824,CPA5824
2405552,1.53339936564e+12,CZ6119,CSN6119
2405511,1.5334001847e+12,CA4118,CA4118
2402690,1.53340028467e+12,EU2258,UEA2258
2405060,1.53340047486e+12,CA4528,CA4528
2405951,1.53340095057e+12,MU9696,CES9696
2365879,1.53340115167e+12,MU9696,CES9696
2369947,1.53340145394e+12,MU5417,CES5417
2405634,1.53340151474e+12,8L9620,LKE9620
2402118,1.53340153086e+12,EU2222,UEA2222
2405095,1.53340234563e+12,8L9620,LKE9620
2385621,1.53340236665e+12,CA4230,CCA4230
2399908,1.53340335631e+12,3U8254,CSC8254
2405219,1.53340347052e+12,ZH9545,CSZ9545
2405783,1.53340583458e+12,G56569,
2402669,1.53340409843e+12,CZ4932,CSN4932
2405472,1.53340412436e+12,CA4392,CA4392
2404828,1.53340413159e+12,CA4230,CCA4230
2405439,1.53340438192e+12,8L9610,LKE9610
2405764,1.53340498128e+12,CA4324,CA4324
2405870,1.533405322e+12,MU2296,CES2296
2405020,1.53340637572e+12,FD562,AIQ562
2405832,1.53340737766e+12,EU2766,UEA2766
2400359,1.53340857175e+12,EU2246,UEA2246
2405410,1.5334088061e+12,SC4532,
2405755,1.53340899203e+12,ZH4532,CSZ4532
2402231,1.53340900254e+12,CA4532,CA4532
2403997,1.53343765309e+12,CA1741,CA1741
2401112,1.53343758675e+12,HU7147,CHH7147
2389372,1.53343837836e+12,MF5093,
2406184,1.53344084759e+12,CZ6941,CSN6941
2406474,1.53345134576e+12,MF8441,CXA8441
2406508,1.53345103383e+12,8L9630,LKE9630
2405175,1.53345233818e+12,3U8962,3U8962
2406737,1.53345339554e+12,MU2436,CES2436
2387825,1.53345660389e+12,CA4512,CCA4512
2407355,1.53346279337e+12,8L9646,LKE9646
2406915,1.53346298762e+12,3U8812,3U8812
2407420,1.53346481276e+12,MU9403,CES9403
2406702,1.53346343651e+12,CZ3903,CSN3903
2406946,1.53346647401e+12,3U8964,3U8964
2406223,1.53346703674e+12,3U8720,CSC8720
2407229,1.53347091786e+12,KN2307,CUA2307
2407368,1.53347038355e+12,3U8156,CSC8156
2406885,1.53347199907e+12,3U1612,
2406899,1.53347270667e+12,EU2232,UEA2232
2407725,1.53347280791e+12,TV9882,TBA9882
2407746,1.53347296577e+12,EU2232,UEA2232
2402286,1.53347305393e+12,G56597,
2407106,1.53347526225e+12,CA4212,CA4212
2406141,1.53347556204e+12,CA4468,CCA4468
2405566,1.53347570199e+12,ZH9569,CSZ9569
2398979,1.53347770514e+12,MU2413,CES2413
2404183,1.53347771882e+12,NH947,ANA947
2401390,1.53348201036e+12,CA4434,CCA4434
2406131,1.53348025194e+12,VN546,HVN546
2406834,1.53348029842e+12,3U8526,CSC8526
2382346,1.53348031164e+12,CZ6409,CSN6409
2407410,1.53348224808e+12,CA4040,CCA4040
2406874,1.53348259559e+12,3U8174,CSC8174
2407440,1.53348281057e+12,MU9749,CES9749
2387857,1.5334828217e+12,MU5415,CES5415
2385616,1.53348327783e+12,MU5388,CES5388
2407416,1.53348346681e+12,MU5388,CES5388
2407548,1.53348355413e+12,KN5217,CUA5217
2407066,1.5334836225e+12,MU2935,CES2935
2407796,1.53348541204e+12,CZ3461,CSN3461
2397865,1.5334856329e+12,EU2724,UEA2724
2408158,1.5334858071e+12,CA4502,CA4502
2408139,1.5334859087e+12,CZ3433,CSN3433
2407787,1.53348615808e+12,3U8662,CSC8662
2407699,1.53348641491e+12,CA4536,CA4536
2407360,1.5334866499e+12,CA4372,CA4372
2408098,1.53348678735e+12,,
2402267,1.53348964939e+12,G56549,
2407257,1.53348827975e+12,MU5320,CES5320
2407220,1.53348860116e+12,EU2224,UEA2224
2408013,1.5334891552e+12,G56549,
2406175,1.53348966050e+12,MU2657,CES2657
2408032,1.53349016244e+12,TV9906,TBA9906
2390011,1.53349109424e+12,MU2296,CES2296
2406715,1.53349127229e+12,8L9945,8L9945
2405415,1.53349130994e+12,3U8934,CSC8934
2407392,1.53349184062e+12,EU2766,UEA2766
2405797,1.53349247461e+12,EU2766,UEA2766
2408248,1.53349293699e+12,EU2734,UEA2734
2407840,1.53349301088e+12,ZH4540,CSZ4540
2408250,1.53349311155e+12,GJ8685,CDC8685
2407722,1.53349388866e+12,8L9616,LKE9616
2408251,1.53349395814e+12,8L9616,LKE9616
2407689,1.53349462303e+12,MU2825,CES2825
2407909,1.53349471903e+12,EU6680,UEA6680
2405916,1.53349488057e+12,EU2258,UEA2258
2406929,1.53349512381e+12,EU2202,UEA2202
2407939,1.53349554092e+12,CA4532,CA4532
2406869,1.53349563293e+12,SC4532,
2404815,1.53349568076e+12,MU5278,CES5278
2407816,1.53351720449e+12,EU2806,UEA2806
2386638,1.53352341421e+12,MF8435,CXA8435
2403465,1.5335219903e+12,KN5215,CUA5215
2357846,1.53352392009e+12,MF8401,CXA8401
2395348,1.53352535527e+12,CA4508,CA4508
2408370,1.53352411356e+12,CA1947,CA1947
2395293,1.53352703109e+12,MF8423,CXA8423
2408131,1.53352991212e+12,CA1405,CA1405
2408622,1.53353023433e+12,3U8064,CSC8064
2408573,1.53353266522e+12,3U8702,3U8702
2404956,1.53353411757e+12,TV6406,
2407804,1.53353412985e+12,TV6406,
2408578,1.53353585395e+12,8L9630,LKE9630
2408491,1.53353852748e+12,MF8441,CXA8441
2409304,1.53354044114e+12,MU2219,CES2219
2398531,1.53353966588e+12,CA4504,CCA4504
2407324,1.53354270593e+12,SC9445,
2409443,1.53354458117e+12,MU2651,CES2651
2408913,1.53354696799e+12,CA4530,CCA4530
2408528,1.53354562917e+12,3U8998,3U8998
2407927,1.5335504841e+12,HU7591,CHH7591
2366821,1.53355484034e+12,EU2756,UEA2756
2409619,1.53356253534e+12,MU5676,CES5676
2409278,1.53356107545e+12,TV9818,TBA9818
2395670,1.53356295388e+12,EU2704,UEA2704
2409502,1.53356135958e+12,MU5851,CES5851
2409509,1.5335626953e+12,MU2935,CES2935
2409691,1.53356270631e+12,MU5676,CES5676
2409724,1.53356447521e+12,GS7887,GCR7887
2408140,1.53356567756e+12,EU2720,UEA2720
2381978,1.53356891552e+12,D7326,D7326
2410271,1.53356771601e+12,CZ6409,CSN6409
2385429,1.53356880531e+12,8L9712,LKE9712
2410064,1.53356884976e+12,TV9830,TBA9830
2408633,1.5335689856e+12,3U8966,3U8966
2410060,1.53356976875e+12,CZ6455,CSN6455
2409998,1.53357260036e+12,CA4536,CA4536
2394514,1.53357267993e+12,3U8986,3U8986
2409447,1.53357291626e+12,JD361,CBJ361
2409456,1.53357465129e+12,MU5280,CES5280
2409494,1.53357316639e+12,CA4536,CA4536
2403189,1.53357331454e+12,TV9880,TBA9880
2406782,1.53357360077e+12,8L9626,LKE9626
2404963,1.53357438084e+12,MU5388,CES5388
2408869,1.53357483446e+12,EU2224,UEA2224
2403553,1.53357502122e+12,EU2224,UEA2224
2410425,1.53357532482e+12,CA4508,CA4508
2396064,1.53357536259e+12,3U8744,CSC8744
2383574,1.5335756059e+12,TV9880,TBA9880
2410273,1.53357584899e+12,CZ6409,CSN6409
2410024,1.53357585015e+12,MU5417,CES5417
2409414,1.53357615007e+12,TV9906,TBA9906
2410140,1.53357616598e+12,EU2734,UEA2734
2410099,1.53357642313e+12,3U8662,CSC8662
2409966,1.53357660369e+12,MU2194,CES2194
2406764,1.53357683637e+12,3U8942,CSC8942
2406601,1.5335771196e+12,CA4528,CA4528
2403959,1.53357726435e+12,EU2228,UEA2228
2405995,1.53357757473e+12,EU2750,UEA2750
2409935,1.53357829023e+12,EU2228,UEA2228
2382351,1.53357832703e+12,CA4314,CA4314
2409222,1.5335784079e+12,ZH9545,CSZ9545
2408213,1.53357864208e+12,3U8920,CSC8920
2410292,1.5335788639e+12,EU2766,UEA2766
2410448,1.53357898777e+12,EU6662,UEA6662
2403615,1.53357948197e+12,CA4588,CA4588
2408470,1.53358043524e+12,3U8862,3U8862
2410103,1.53358047604e+12,3U8862,3U8862
2408964,1.53358125171e+12,MU2825,CES2825
2400081,1.53358241899e+12,GJ8685,CDC8685
2410510,1.53360423024e+12,CA403,CA403
2410779,1.53360802224e+12,CZ9906,CSN9906
2410605,1.53361205707e+12,MU2653,CES2653
2410493,1.53361547196e+12,9C8887,9C8887
2406755,1.53361807116e+12,CA4508,CA4508
2409504,1.53362262844e+12,CA4318,CA4318
2407362,1.53362151683e+12,CA4310,CCA4310
2410308,1.53362361762e+12,CA412,CCA412
2407673,1.5336251627e+12,HU7085,CHH7085
2409516,1.53362522797e+12,ZH9443,CSZ9443
2401343,1.53362691446e+12,MU2252,CES2252
2409277,1.53363140006e+12,CZ3359,CSN3359
2409135,1.53363153777e+12,CA4464,CCA4464
2411266,1.53363240014e+12,CA4208,CCA4208
2411411,1.53363285433e+12,3U8772,CSC8772
2351755,1.53363689514e+12,MI936,SLK936
2409437,1.53363919739e+12,G56655,
2411552,1.53364204618e+12,CA4506,CA4506
2410544,1.53364317442e+12,MU9745,CES9745
2410630,1.53364202354e+12,CA4506,CA4506
2411631,1.53364382044e+12,MF8451,CXA8451
2397655,1.53364526629e+12,EU2288,UEA2288
2411526,1.53364606983e+12,CZ3241,CSN3241
2411615,1.53364709156e+12,CA4212,CA4212
2411849,1.53364906820e+12,MU5297,CES5297
2403241,1.53365029843e+12,3U8942,CSC8942
2409733,1.5336521299e+12,GS7887,GCR7887
2401369,1.53365092371e+12,MU2935,CES2935
2412084,1.53365415266e+12,CA4404,CA4404
2405974,1.53365251902e+12,MU2413,CES2413
2411656,1.53365382482e+12,ZH9407,CSZ9407
2412056,1.53365428219e+12,CA4404,CA4404
2412630,1.53365619513e+12,EU2274,UEA2274
2411608,1.53365474855e+12,3U8618,3U8618
2384653,1.53365476428e+12,3U8618,3U8618
2412157,1.533655561e+12,EU2274,UEA2274
2412632,1.53365620672e+12,EU2274,UEA2274
2412678,1.53365835219e+12,3U8932,CSC8932
2402984,1.53365695152e+12,CZ6471,CSN6471
2412369,1.53365812858e+12,CZ6455,CSN6455
2412675,1.53365815271e+12,CA4110,CA4110
2406993,1.53365836555e+12,CA4438,CCA4438
2391303,1.53365865691e+12,MF8489,CXA8489
2412451,1.53365884715e+12,EU2238,UEA2238
2412425,1.53365891270e+12,3U8662,CSC8662
2412310,1.53365898549e+12,CA4334,CA4334
2401685,1.53365900944e+12,EU2250,UEA2250
2412098,1.53365962448e+12,3U8970,CSC8970
2412218,1.53366059714e+12,8L9630,LKE9630
2402129,1.53366117161e+12,HX452,CRK452
2412323,1.53366143072e+12,CA4278,CCA4278
2412732,1.53366247003e+12,TV9848,TBA9848
2401302,1.53366287918e+12,3U8174,CSC8174
2412134,1.5336634714e+12,MU5417,CES5417
2399668,1.53366392968e+12,EU2202,UEA2202
2398668,1.53366428381e+12,CA4502,CA4502
2412397,1.53366444696e+12,CA4713,
2412426,1.53366454445e+12,ZA423,SUW423
2412744,1.53366490430e+12,EU2202,UEA2202
2411901,1.53366497834e+12,8L9620,LKE9620
2412365,1.53366536002e+12,3U1606,
2412595,1.53366586387e+12,EU2276,UEA2276
2410566,1.53366590097e+12,8L9620,LKE9620
2411095,1.53366645689e+12,3U8934,CSC8934
2411970,1.53366753307e+12,TV9902,TBA9902
2412469,1.53366807477e+12,CZ3433,CSN3433
2411823,1.53366813319e+12,8L9945,8L9945
2413031,1.53369413532e+12,CA8221,CCA8221
2412899,1.53369424925e+12,KY8321,KNA8321
2412804,1.53369918446e+12,SC4901,CDG4901
2412622,1.53370012891e+12,CA1947,CA1947
2412987,1.53370107457e+12,CA439X,CCA439X
2412793,1.53370177508e+12,CA4072,CCA4072
2411642,1.53370568105e+12,CZ3437,CSN3437
2413647,1.53371074862e+12,TG618,THA618
2401856,1.53371219615e+12,HU7085,CHH7085
2409898,1.53371266776e+12,CA4516,CA4516
2413374,1.53371417088e+12,MU2436,CES2436
2414087,1.53372678153e+12,CA4190,CA4190
2412709,1.53372680255e+12,CZ6859,CSN6859
2413739,1.53372742256e+12,MF3119,
2413657,1.53372986226e+12,EU2712,UEA2712
2412606,1.53373001003e+12,3U8964,3U8964
2413080,1.53373032075e+12,EU2232,UEA2232
2414279,1.53373371454e+12,KY8267,KNA8267
2414037,1.5337366706e+12,ZH9569,CSZ9569
2414109,1.53373873763e+12,8L9668,LKE9668
2414522,1.53374172579e+12,MU2686,CES2686
2414887,1.5337402609e+12,EU2704,UEA2704
2414169,1.53374035947e+12,3U8912,CSC8912
2348712,1.53374120169e+12,MU5413,CES5413
2411278,1.53374138916e+12,TV9848,TBA9848
2414979,1.53374189426e+12,MU2686,CES2686
2410321,1.53374231998e+12,EU2230,UEA2230
2410325,1.53374232697e+12,EU2230,UEA2230
2414988,1.53374235669e+12,MU3170,CES3170
2414969,1.53374242716e+12,MU5855,CES5855
2410591,1.53374277084e+12,MF3010,
2413662,1.53374448613e+12,SC4713,CDG4713
2413581,1.53374454321e+12,CA4238,CCA4238
2414630,1.53374477145e+12,CA4372,CA4372
2414285,1.53374523844e+12,3U8986,3U8986
2412193,1.5337457705e+12,3U8906,3U8906
2413820,1.53374758524e+12,EU2240,UEA2240
2413617,1.53374588874e+12,EU2228,UEA2228
2412741,1.53374600314e+12,3U8986,3U8986
2414935,1.53374607736e+12,3U8662,CSC8662
2412958,1.53374608673e+12,KN5217,CUA5217
2414147,1.53374658707e+12,KN5217,CUA5217
2413487,1.53374660944e+12,MU5417,CES5417
2413104,1.53374668276e+12,3U8752,CSC8752
2368748,1.53374849767e+12,MU5417,CES5417
2414685,1.53374710811e+12,EU2240,UEA2240
2412915,1.53374725205e+12,HU7347,CHH7347
2414530,1.53374726129e+12,CA4588,CA4588
2414741,1.53374912253e+12,CZ6119,CSN6119
2414674,1.53374751493e+12,HU7347,CHH7347
2414947,1.53374974472e+12,ZH9443,CSZ9443
2413765,1.53374850879e+12,MU2856,CES2856
2414765,1.53374868551e+12,HU7347,CHH7347
